# Partner motif	Anchor	Partner TF	Partner Motif	Anchor pAUC	Partner pAUC	A&P pAUC	Ratio	Similarity		Partner Class	Partner Family
1006	PEAKS039234_BHLHA15_pwm.binary	Sox8	SOX17.H12CORE.1.P.B	250.933763	13.156026	181.539980	0.723458	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1007	PEAKS039234_BHLHA15_pwm.binary	Sox8	SOX17.H12CORE.2.S.C	250.933763	7.037149	165.934034	0.661266	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1008	PEAKS039234_BHLHA15_pwm.binary	Sox9	SOX18.H12CORE.0.SM.B	250.933763	5.034281	167.451713	0.667314	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1009	PEAKS039234_BHLHA15_pwm.binary	Sox9	SOX7.H12CORE.0.PS.A	250.933763	12.207077	209.108268	0.833321	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1010	PEAKS039234_BHLHA15_pwm.binary	Sox9	SOX7.H12CORE.1.SM.B	250.933763	6.452924	172.194422	0.686215	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1011	PEAKS039234_BHLHA15_pwm.binary	Sry	SOX30.H12CORE.0.P.C	250.933763	4.776361	164.270064	0.654635	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1012	PEAKS039234_BHLHA15_pwm.binary	Sry	SOX30.H12CORE.1.SM.B	250.933763	5.197218	165.258766	0.658575	1.000000		High-mobility group (HMG) domain factors {4.1}	SOX-related {4.1.1}
1013	PEAKS039234_BHLHA15_pwm.binary	Lef1	LEF1.H12CORE.0.PSM.A	250.933763	7.038213	163.404433	0.651186	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1014	PEAKS039234_BHLHA15_pwm.binary	Lef1	LEF1.H12CORE.1.P.B	250.933763	14.510987	176.914854	0.705026	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1015	PEAKS039234_BHLHA15_pwm.binary	Taf1	TAF1.H12CORE.0.P.B	250.933763	12.887923	136.558972	0.544203	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1016	PEAKS039234_BHLHA15_pwm.binary	Tcf7	TCF7.H12CORE.0.PSM.A	250.933763	9.435040	167.542973	0.667678	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1017	PEAKS039234_BHLHA15_pwm.binary	Tcf7l1	TF7L1.H12CORE.0.PM.A	250.933763	7.431128	176.472972	0.703265	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1018	PEAKS039234_BHLHA15_pwm.binary	Tcf7l1	TF7L1.H12CORE.1.P.C	250.933763	10.631137	170.725301	0.680360	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1019	PEAKS039234_BHLHA15_pwm.binary	Tcf7l1	TF7L1.H12CORE.2.S.C	250.933763	8.571018	166.416252	0.663188	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1020	PEAKS039234_BHLHA15_pwm.binary	Tcf7l2	TF7L2.H12CORE.0.P.B	250.933763	6.840378	177.505378	0.707379	1.000000		High-mobility group (HMG) domain factors {4.1}	TCF7-related {4.1.3}
1021	PEAKS039234_BHLHA15_pwm.binary	Nfya	NFYA.H12CORE.0.P.B	250.933763	6.160464	176.138308	0.701931	1.000000		Heteromeric CCAAT-binding factors {4.2}	Heteromeric CCAAT-binding {4.2.1}
1022	PEAKS039234_BHLHA15_pwm.binary	Nfyb	NFYB.H12CORE.0.P.B	250.933763	5.188695	177.220955	0.706246	1.000000		Heteromeric CCAAT-binding factors {4.2}	Heteromeric CCAAT-binding {4.2.1}
1023	PEAKS039234_BHLHA15_pwm.binary	Nfyc	NFYC.H12CORE.0.P.B	250.933763	7.708449	175.330542	0.698712	1.000000		Heteromeric CCAAT-binding factors {4.2}	Heteromeric CCAAT-binding {4.2.1}
1024	PEAKS039234_BHLHA15_pwm.binary	Mef2a	MEF2A.H12CORE.0.P.B	250.933763	21.314158	183.586650	0.731614	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1025	PEAKS039234_BHLHA15_pwm.binary	Mef2b	MEF2B.H12CORE.0.PS.A	250.933763	16.870351	177.654487	0.707974	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1026	PEAKS039234_BHLHA15_pwm.binary	Mef2b	MEF2B.H12CORE.1.SM.B	250.933763	13.676843	168.850321	0.672888	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1027	PEAKS039234_BHLHA15_pwm.binary	Mef2c	MEF2C.H12CORE.0.P.B	250.933763	16.650199	173.272089	0.690509	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1028	PEAKS039234_BHLHA15_pwm.binary	Mef2c	MEF2C.H12CORE.1.SM.B	250.933763	12.034616	168.511404	0.671537	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1029	PEAKS039234_BHLHA15_pwm.binary	Mef2d	MEF2D.H12CORE.0.PS.A	250.933763	20.243044	168.472558	0.671383	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1030	PEAKS039234_BHLHA15_pwm.binary	Mef2d	MEF2D.H12CORE.1.M.C	250.933763	13.089609	170.041786	0.677636	1.000000		MADS box factors {5.1}	Regulators of differentiation {5.1.1}
1031	PEAKS039234_BHLHA15_pwm.binary	Srf	SRF.H12CORE.0.PSM.A	250.933763	4.759852	176.256004	0.702401	1.000000		MADS box factors {5.1}	Responders to external signals {5.1.2}
1032	PEAKS039234_BHLHA15_pwm.binary	Gmeb1	GMEB1.H12CORE.0.P.C	250.933763	12.122498	181.384668	0.722839	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1033	PEAKS039234_BHLHA15_pwm.binary	Gmeb1	GMEB1.H12CORE.1.P.C	250.933763	6.993781	165.462718	0.659388	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1034	PEAKS039234_BHLHA15_pwm.binary	Gmeb1	GMEB1.H12CORE.2.SM.B	250.933763	7.987983	169.154467	0.674100	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1035	PEAKS039234_BHLHA15_pwm.binary	Gmeb2	GMEB2.H12CORE.0.P.C	250.933763	7.061705	157.140846	0.626224	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1036	PEAKS039234_BHLHA15_pwm.binary	Gmeb2	GMEB2.H12CORE.1.P.C	250.933763	13.281338	190.779374	0.760278	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1037	PEAKS039234_BHLHA15_pwm.binary	Gmeb2	GMEB2.H12CORE.2.SM.B	250.933763	8.300455	166.015332	0.661590	1.000000		SAND domain factors {5.3}	GMEB {5.3.3}
1038	PEAKS039234_BHLHA15_pwm.binary	Nfkb1	NFKB1.H12CORE.0.PS.A	250.933763	6.045833	170.719885	0.680338	1.000000		Rel homology region (RHR) factors {6.1}	NFkappaB-related {6.1.1}
1039	PEAKS039234_BHLHA15_pwm.binary	Nfkb2	NFKB2.H12CORE.0.PSM.A	250.933763	4.747783	169.355733	0.674902	1.000000		Rel homology region (RHR) factors {6.1}	NFkappaB-related {6.1.1}
1040	PEAKS039234_BHLHA15_pwm.binary	Rel	REL.H12CORE.0.P.B	250.933763	1.681632	134.783621	0.537128	1.000000		Rel homology region (RHR) factors {6.1}	NFkappaB-related {6.1.1}
1041	PEAKS039234_BHLHA15_pwm.binary	Rela	TF65.H12CORE.0.P.B	250.933763	7.484418	166.028392	0.661642	1.000000		Rel homology region (RHR) factors {6.1}	NFkappaB-related {6.1.1}
1042	PEAKS039234_BHLHA15_pwm.binary	Relb	RELB.H12CORE.0.P.B	250.933763	3.198874	175.872060	0.700870	1.000000		Rel homology region (RHR) factors {6.1}	NFkappaB-related {6.1.1}
1043	PEAKS039234_BHLHA15_pwm.binary	Nfat5	NFAT5.H12CORE.0.SM.B	250.933763	8.085258	181.599078	0.723693	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1044	PEAKS039234_BHLHA15_pwm.binary	Nfat5	NFAT5.H12CORE.1.PS.A	250.933763	11.746197	186.866950	0.744686	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1045	PEAKS039234_BHLHA15_pwm.binary	Nfatc1	NFAC1.H12CORE.0.P.B	250.933763	10.070654	149.502289	0.595784	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1046	PEAKS039234_BHLHA15_pwm.binary	Nfatc1	NFAC1.H12CORE.1.PS.A	250.933763	11.070801	187.806520	0.748431	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1047	PEAKS039234_BHLHA15_pwm.binary	Nfatc1	NFAC1.H12CORE.2.SM.B	250.933763	11.797301	179.705213	0.716146	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1048	PEAKS039234_BHLHA15_pwm.binary	Nfatc1	NFAC1.H12CORE.3.SM.B	250.933763	10.630966	166.904559	0.665134	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1049	PEAKS039234_BHLHA15_pwm.binary	Nfatc2	NFAC2.H12CORE.0.P.B	250.933763	11.914611	159.082521	0.633962	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1050	PEAKS039234_BHLHA15_pwm.binary	Nfatc2	NFAC2.H12CORE.1.PS.A	250.933763	10.901836	184.744764	0.736229	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1051	PEAKS039234_BHLHA15_pwm.binary	Nfatc2	NFAC2.H12CORE.2.S.C	250.933763	10.898561	171.449016	0.683244	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1052	PEAKS039234_BHLHA15_pwm.binary	Nfatc2	NFAC2.H12CORE.3.M.C	250.933763	9.878387	185.645214	0.739818	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1053	PEAKS039234_BHLHA15_pwm.binary	Nfatc2	NFAC2.H12CORE.4.M.B	250.933763	12.491647	179.967102	0.717190	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1054	PEAKS039234_BHLHA15_pwm.binary	Nfatc3	NFAC3.H12CORE.0.SM.B	250.933763	7.115039	162.688931	0.648334	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1055	PEAKS039234_BHLHA15_pwm.binary	Nfatc3	NFAC3.H12CORE.1.P.C	250.933763	26.880609	285.098355	1.136150	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1056	PEAKS039234_BHLHA15_pwm.binary	Nfatc4	NFAC4.H12CORE.0.P.C	250.933763	15.061574	251.628014	1.002767	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1057	PEAKS039234_BHLHA15_pwm.binary	Nfatc4	NFAC4.H12CORE.1.SM.B	250.933763	9.137335	177.105449	0.705786	1.000000		Rel homology region (RHR) factors {6.1}	NFAT-related {6.1.3}
1058	PEAKS039234_BHLHA15_pwm.binary	Rbpj	SUH.H12CORE.0.P.B	250.933763	31.825038	190.175715	0.757872	1.000000		Rel homology region (RHR) factors {6.1}	CSL-related {6.1.4}
1059	PEAKS039234_BHLHA15_pwm.binary	Ebf1	COE1.H12CORE.0.P.B	250.933763	3.810727	180.136021	0.717863	1.000000		Rel homology region (RHR) factors {6.1}	EBF-related {6.1.5}
1060	PEAKS039234_BHLHA15_pwm.binary	Ebf2	COE2.H12CORE.0.P.B	250.933763	8.052916	164.343412	0.654927	1.000000		Rel homology region (RHR) factors {6.1}	EBF-related {6.1.5}
1061	PEAKS039234_BHLHA15_pwm.binary	Ebf3	COE3.H12CORE.0.P.B	250.933763	4.401185	150.053635	0.597981	1.000000		Rel homology region (RHR) factors {6.1}	EBF-related {6.1.5}
1062	PEAKS039234_BHLHA15_pwm.binary	Stat1	STAT1.H12CORE.0.P.B	250.933763	18.374812	175.033950	0.697530	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1063	PEAKS039234_BHLHA15_pwm.binary	Stat1	STAT1.H12CORE.1.P.B	250.933763	3.525243	163.733560	0.652497	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1064	PEAKS039234_BHLHA15_pwm.binary	Stat2	STAT2.H12CORE.0.P.B	250.933763	4.181663	164.301179	0.654759	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1065	PEAKS039234_BHLHA15_pwm.binary	Stat3	STAT3.H12CORE.0.P.B	250.933763	14.628875	180.569712	0.719591	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1066	PEAKS039234_BHLHA15_pwm.binary	Stat4	STAT4.H12CORE.0.P.B	250.933763	17.099722	200.688093	0.799765	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1067	PEAKS039234_BHLHA15_pwm.binary	Stat5a	STA5A.H12CORE.0.P.B	250.933763	19.203959	185.215242	0.738104	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1068	PEAKS039234_BHLHA15_pwm.binary	Stat5b	STA5B.H12CORE.0.P.B	250.933763	12.893023	167.696745	0.668291	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1069	PEAKS039234_BHLHA15_pwm.binary	Stat6	STAT6.H12CORE.0.P.B	250.933763	8.624851	178.350539	0.710747	1.000000		STAT domain factors {6.2}	STAT {6.2.1}
1070	PEAKS039234_BHLHA15_pwm.binary	Tp53	P53.H12CORE.0.P.B	250.933763	6.573603	158.901513	0.633241	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1071	PEAKS039234_BHLHA15_pwm.binary	Tp53	P53.H12CORE.1.S.C	250.933763	8.625126	160.597420	0.639999	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1072	PEAKS039234_BHLHA15_pwm.binary	Tp63	P63.H12CORE.0.PS.A	250.933763	6.044020	142.496596	0.567865	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1073	PEAKS039234_BHLHA15_pwm.binary	Tp63	P63.H12CORE.1.PS.A	250.933763	15.967512	169.061795	0.673731	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1074	PEAKS039234_BHLHA15_pwm.binary	Tp73	P73.H12CORE.0.PS.A	250.933763	6.931052	149.983490	0.597702	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1075	PEAKS039234_BHLHA15_pwm.binary	Tp73	P73.H12CORE.1.P.B	250.933763	13.452292	170.657302	0.680089	1.000000		p53 domain factors {6.3}	p53-related {6.3.1}
1076	PEAKS039234_BHLHA15_pwm.binary	Runx1	RUNX1.H12CORE.0.P.B	250.933763	18.616592	229.243656	0.913562	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1077	PEAKS039234_BHLHA15_pwm.binary	Runx2	RUNX2.H12CORE.0.P.B	250.933763	9.444656	167.909985	0.669141	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1078	PEAKS039234_BHLHA15_pwm.binary	Runx2	RUNX2.H12CORE.1.S.B	250.933763	16.181201	183.587977	0.731619	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1079	PEAKS039234_BHLHA15_pwm.binary	Runx2	RUNX2.H12CORE.2.M.C	250.933763	12.987659	191.998427	0.765136	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1080	PEAKS039234_BHLHA15_pwm.binary	Runx3	RUNX3.H12CORE.0.P.B	250.933763	13.158577	169.196969	0.674269	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1081	PEAKS039234_BHLHA15_pwm.binary	Runx3	RUNX3.H12CORE.1.S.B	250.933763	8.337884	166.369422	0.663001	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1082	PEAKS039234_BHLHA15_pwm.binary	Runx3	RUNX3.H12CORE.2.S.B	250.933763	16.819777	182.481385	0.727209	1.000000		Runt domain factors {6.4}	Runt-related {6.4.1}
1083	PEAKS039234_BHLHA15_pwm.binary	Tbx19	TBX19.H12CORE.0.PS.A	250.933763	8.279909	165.058668	0.657778	1.000000		T-Box factors {6.5}	Brachyury-related {6.5.1}
1084	PEAKS039234_BHLHA15_pwm.binary	Tbx19	TBX19.H12CORE.1.SM.B	250.933763	9.057645	176.052391	0.701589	1.000000		T-Box factors {6.5}	Brachyury-related {6.5.1}
1085	PEAKS039234_BHLHA15_pwm.binary	Tbxt	TBXT.H12CORE.0.PS.A	250.933763	14.837719	172.090400	0.685800	1.000000		T-Box factors {6.5}	Brachyury-related {6.5.1}
1086	PEAKS039234_BHLHA15_pwm.binary	Tbxt	TBXT.H12CORE.1.PSM.A	250.933763	12.322744	177.197760	0.706154	1.000000		T-Box factors {6.5}	Brachyury-related {6.5.1}
1087	PEAKS039234_BHLHA15_pwm.binary	Eomes	EOMES.H12CORE.0.PSM.A	250.933763	11.339760	180.285057	0.718457	1.000000		T-Box factors {6.5}	TBrain-related {6.5.2}
1088	PEAKS039234_BHLHA15_pwm.binary	Tbr1	TBR1.H12CORE.0.PS.A	250.933763	7.812002	174.430722	0.695127	1.000000		T-Box factors {6.5}	TBrain-related {6.5.2}
1089	PEAKS039234_BHLHA15_pwm.binary	Tbx21	TBX21.H12CORE.0.PSM.A	250.933763	8.207629	161.113699	0.642057	1.000000		T-Box factors {6.5}	TBrain-related {6.5.2}
1090	PEAKS039234_BHLHA15_pwm.binary	Tbx1	TBX1.H12CORE.0.S.B	250.933763	4.242061	150.205557	0.598586	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1091	PEAKS039234_BHLHA15_pwm.binary	Tbx15	TBX15.H12CORE.0.SM.B	250.933763	6.219854	155.850719	0.621083	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1092	PEAKS039234_BHLHA15_pwm.binary	Tbx18	TBX18.H12CORE.0.M.C	250.933763	11.434313	172.608449	0.687865	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1093	PEAKS039234_BHLHA15_pwm.binary	Tbx20	TBX20.H12CORE.0.P.C	250.933763	15.908546	154.236601	0.614651	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1094	PEAKS039234_BHLHA15_pwm.binary	Tbx20	TBX20.H12CORE.1.M.C	250.933763	12.268052	174.309731	0.694644	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1095	PEAKS039234_BHLHA15_pwm.binary	Tbx20	TBX20.H12CORE.2.SM.B	250.933763	4.668235	148.598900	0.592184	1.000000		T-Box factors {6.5}	TBX1-related {6.5.3}
1096	PEAKS039234_BHLHA15_pwm.binary	Tbx2	TBX2.H12CORE.0.SM.B	250.933763	13.643257	183.486205	0.731214	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1097	PEAKS039234_BHLHA15_pwm.binary	Tbx3	TBX3.H12CORE.0.PSM.A	250.933763	7.169346	167.081066	0.665837	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1098	PEAKS039234_BHLHA15_pwm.binary	Tbx4	TBX4.H12CORE.0.PS.A	250.933763	38.339453	286.631912	1.142261	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1099	PEAKS039234_BHLHA15_pwm.binary	Tbx4	TBX4.H12CORE.1.S.B	250.933763	6.648480	170.872056	0.680945	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1100	PEAKS039234_BHLHA15_pwm.binary	Tbx5	TBX5.H12CORE.0.PS.A	250.933763	26.058619	261.340773	1.041473	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1101	PEAKS039234_BHLHA15_pwm.binary	Tbx5	TBX5.H12CORE.1.P.B	250.933763	17.337157	165.784555	0.660671	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1102	PEAKS039234_BHLHA15_pwm.binary	Tbx5	TBX5.H12CORE.2.S.B	250.933763	7.399056	167.394597	0.667087	1.000000		T-Box factors {6.5}	TBX2-related {6.5.4}
1103	PEAKS039234_BHLHA15_pwm.binary	Tbx6	TBX6.H12CORE.0.PSM.A	250.933763	8.822059	162.735489	0.648520	1.000000		T-Box factors {6.5}	TBX6-related {6.5.5}
1104	PEAKS039234_BHLHA15_pwm.binary	Grhl1	GRHL1.H12CORE.0.PSM.A	250.933763	14.663796	166.090926	0.661892	1.000000		Grainyhead domain factors {6.7}	Grainyhead-related {6.7.1}
1105	PEAKS039234_BHLHA15_pwm.binary	Grhl1	GRHL1.H12CORE.1.PS.A	250.933763	16.644400	177.578682	0.707672	1.000000		Grainyhead domain factors {6.7}	Grainyhead-related {6.7.1}
1106	PEAKS039234_BHLHA15_pwm.binary	Grhl2	GRHL2.H12CORE.0.P.B	250.933763	17.245281	188.308373	0.750431	1.000000		Grainyhead domain factors {6.7}	Grainyhead-related {6.7.1}
1107	PEAKS039234_BHLHA15_pwm.binary	Grhl2	GRHL2.H12CORE.1.P.B	250.933763	20.101958	175.659108	0.700022	1.000000		Grainyhead domain factors {6.7}	Grainyhead-related {6.7.1}
1108	PEAKS039234_BHLHA15_pwm.binary	Tfcp2	TFCP2.H12CORE.0.SM.B	250.933763	8.097817	161.903621	0.645205	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1109	PEAKS039234_BHLHA15_pwm.binary	Tfcp2	TFCP2.H12CORE.1.SM.B	250.933763	11.580158	169.121096	0.673967	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1110	PEAKS039234_BHLHA15_pwm.binary	Tfcp2	TFCP2.H12CORE.2.S.C	250.933763	14.309155	184.468446	0.735128	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1111	PEAKS039234_BHLHA15_pwm.binary	Tfcp2l1	TF2L1.H12CORE.0.PSM.A	250.933763	19.927832	183.900434	0.732864	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1112	PEAKS039234_BHLHA15_pwm.binary	Tfcp2l1	TF2L1.H12CORE.1.P.B	250.933763	60.210495	287.354649	1.145141	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1113	PEAKS039234_BHLHA15_pwm.binary	Ubp1	UBIP1.H12CORE.0.SM.B	250.933763	18.854022	179.091420	0.713700	1.000000		Grainyhead domain factors {6.7}	CP2-related {6.7.2}
1114	PEAKS039234_BHLHA15_pwm.binary	Smad2	SMAD2.H12CORE.0.P.B	250.933763	21.444722	174.076330	0.693714	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1115	PEAKS039234_BHLHA15_pwm.binary	Smad2	SMAD2.H12CORE.1.P.B	250.933763	29.478792	275.863949	1.099350	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1116	PEAKS039234_BHLHA15_pwm.binary	Smad3	SMAD3.H12CORE.0.S.B	250.933763	7.299368	176.569845	0.703651	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1117	PEAKS039234_BHLHA15_pwm.binary	Smad3	SMAD3.H12CORE.1.P.B	250.933763	57.869135	328.095707	1.307499	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1118	PEAKS039234_BHLHA15_pwm.binary	Smad3	SMAD3.H12CORE.2.P.C	250.933763	26.479096	167.019925	0.665594	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1119	PEAKS039234_BHLHA15_pwm.binary	Smad4	SMAD5.H12CORE.0.M.C	250.933763	23.958705	174.526667	0.695509	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1120	PEAKS039234_BHLHA15_pwm.binary	Smad5	SMAD4.H12CORE.1.P.B	250.933763	25.497245	193.048280	0.769320	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	SMAD {7.1.1}
1121	PEAKS039234_BHLHA15_pwm.binary	Nfia	NFIA.H12CORE.1.PS.A	250.933763	33.139979	174.226914	0.694314	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1122	PEAKS039234_BHLHA15_pwm.binary	Nfib	NFIB.H12CORE.0.PSM.A	250.933763	43.251931	163.913675	0.653215	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1123	PEAKS039234_BHLHA15_pwm.binary	Nfib	NFIB.H12CORE.1.PS.A	250.933763	74.138502	277.981081	1.107787	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1124	PEAKS039234_BHLHA15_pwm.binary	Nfic	NFIC.H12CORE.0.PSM.A	250.933763	38.317996	178.624395	0.711839	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1125	PEAKS039234_BHLHA15_pwm.binary	Nfix	NFIX.H12CORE.0.SM.B	250.933763	47.442068	152.679640	0.608446	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1126	PEAKS039234_BHLHA15_pwm.binary	Nfix	NFIX.H12CORE.1.S.B	250.933763	112.959753	396.437505	1.579849	1.000000		SMAD/NF-1 DNA-binding domain factors {7.1}	NF-1 {7.1.2}
1127	PEAKS039234_BHLHA15_pwm.binary	Gcm1	GCM1.H12CORE.0.S.B	250.933763	14.707259	177.230080	0.706282	1.000000		GCM domain factors {7.2}	GCM {7.2.1}
1128	PEAKS039234_BHLHA15_pwm.binary	Gcm2	GCM2.H12CORE.0.SM.B	250.933763	14.214562	192.426299	0.766841	1.000000		GCM domain factors {7.2}	GCM {7.2.1}
1129	PEAKS039234_BHLHA15_pwm.binary	Tbp	TBP.H12CORE.0.P.B	250.933763	11.149473	227.653755	0.907226	1.000000		TATA-binding proteins {8.1}	TBP-related {8.1.1}
1130	PEAKS039234_BHLHA15_pwm.binary	Hmga1	HMGA1.H12CORE.0.P.B	250.933763	18.571786	221.242621	0.881677	1.000000		A.T hook factors {8.2}	HMGA {8.2.1}
1131	PEAKS039234_BHLHA15_pwm.binary	Ybx1	YBOX1.H12CORE.0.SM.B	250.933763	3.544368	165.856279	0.660956	1.000000		Cold-shock domain factors {9.1}	Dbp {9.1.1}
1132	PEAKS039234_BHLHA15_pwm.binary	Nrf1	NRF1.H12CORE.0.PS.A	250.933763	10.608429	178.863186	0.712790	1.000000		Uncharacterized {0.0}	NRF {0.0.6}
1133	PEAKS039234_BHLHA15_pwm.binary	Cenpb	CENPB.H12CORE.0.S.B	250.933763	11.436732	171.476929	0.683355	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1134	PEAKS039234_BHLHA15_pwm.binary	Cpeb1	CPEB1.H12CORE.1.S.B	250.933763	6.248975	165.652058	0.660143	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1135	PEAKS039234_BHLHA15_pwm.binary	Dpf1	DPF1.H12CORE.0.SM.B	250.933763	3.780232	130.951688	0.521858	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1136	PEAKS039234_BHLHA15_pwm.binary	Mbnl2	MBNL2.H12CORE.0.S.C	250.933763	13.440465	167.882198	0.669030	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1137	PEAKS039234_BHLHA15_pwm.binary	Skor1	SKOR1.H12CORE.0.M.C	250.933763	3.719292	157.781600	0.628778	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1138	PEAKS039234_BHLHA15_pwm.binary	Skor1	SKOR1.H12CORE.1.S.C	250.933763	6.835357	157.158828	0.626296	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
1139	PEAKS039234_BHLHA15_pwm.binary	Skor2	SKOR2.H12CORE.0.SM.B	250.933763	6.120011	150.258302	0.598797	1.000000		Uncharacterized {0.0}	Unannotated {0.0.9}
